osm_id,osm_highway,osm_name,osm_access,osm_bicycle,osm_oneway,osm_oneway_bicycle,osm_maxspeed,osm_lanes,osm_lanes_forward,osm_lanes_backward,osm_cycleway,osm_cycleway_left,osm_cycleway_left_buffer,osm_cycleway_left_oneway,osm_cycleway_left_width,osm_cycleway_right,osm_cycleway_right_buffer,osm_cycleway_right_oneway,osm_cycleway_right_width,osm_cycleway_both,osm_cycleway_both_buffer,osm_cycleway_both_width,osm_cycleway_buffer,osm_cycleway_width,osm_parking_left,osm_parking_right,osm_parking_both,osm_parking_lane_left,osm_parking_lane_right,osm_parking_lane_both,osm_parking_left_restriction,osm_parking_right_restriction,osm_parking_both_restriction,osm_tracktype,osm_turn_lanes,osm_turn_lanes_forward,osm_turn_lanes_backward,osm_width,osm_footway,dc_blockkey,dc_ROUTEID,dc_ROUTENAME,dc_ROADTYPE,dc_STREETNAME,dc_STREETTYPE,dc_DCFUNCTIONALCLASS,dc_FHWAFUNCTIONALCLASS,dc_TOTALTRAVELLANES,dc_TOTALTRAVELLANESINBOUND,dc_TOTALTRAVELLANESOUTBOUND,dc_TOTALTRAVELLANESBIDIRECTIONAL,dc_TOTALTRAVELLANESREVERSIBLE,dc_TOTALTRAVELLANEWIDTH,dc_TOTALCROSSSECTIONWIDTH,dc_SUMMARYDIRECTION,dc_TOTALPARKINGLANES,dc_TOTALPARKINGLANEWIDTH,dc_TOTALRAISEDBUFFERS,dc_TOTALRAISEDBUFFERWIDTH,dc_BIKELANE_CONVENTIONAL,dc_BIKELANE_BUFFERED,dc_BIKELANE_PROTECTED,dc_BIKELANE_DUAL_PROTECTED,dc_BIKELANE_DUAL_BUFFERED,dc_BIKELANE_PARKINGLANE_ADJACENT,dc_BIKELANE_THROUGHLANE_ADJACENT,dc_BIKELANE_POCKETLANE_ADJACENT,dc_BIKELANE_CONTRAFLOW,dc_TOTALBIKELANES,dc_TOTALBIKELANEWIDTH,dc_SPEEDLIMITS_OB,dc_SPEEDLIMITS_IB,dc_SPEEDLIMITS_OB_ALT,dc_SPEEDLIMITS_IB_ALT,dc_DOUBLEYELLOW_LINE,dc_SLOWSTREETINFO,dc_SPEEDHUMP_PRESENT,dc_SURFACE_TYPE,dc_PCI_CONDCATEGORY,dc_PCI_SCORE,dc_PCI_LASTINSPECTED,dc_SIDEWALK_IB_PAVTYPE,dc_SIDEWALK_IB_WIDTH,dc_SIDEWALK_OB_PAVTYPE,dc_SIDEWALK_OB_WIDTH,dc_LEFTTURN_CURBLANE_EXCL,dc_LEFTTURN_CURBLANE_EXCL_LEN,dc_RIGHTTURN_CURBLANE_EXCL,dc_RIGHTTURN_CURBLANE_EXCL_LEN,dc_LEFTTURN_EXCLUSIVE,dc_RIGHTTURN_EXCLUSIVE,dc_BUSLANE_INBOUND,dc_BUSLANE_OUTBOUND,dc_AADT,dc_AADT_YEAR,match_confidence,geometry_wkt
508226098,secondary,Florida Avenue Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627b3d0a291ad7b8059f3b1a83908737,11036722,FLORIDA AVE NW,1.0,FLORIDA,AVE,16.0,4.0,2.0,1.0,1.0,0.0,0.0,20.0,49.0,BD,3.0,24.0,0.0,0.0,OB,,,,,OB,,,,1.0,4.0,20.0,,,,Yes,,,7.0,Fair,69.0,2023-01-21 05:00:00+00:00,3 (JPCP),8,3 (JPCP),10,,0.0,,0.0,,,,,8396.0,2020.0,0.9867275941230149,"LINESTRING (-77.027039 38.920773, -77.027149 38.920767)"
1302376477,tertiary,Q Street Northwest,,designated,yes,,25 mph,1,,,,,,,,lane,no,yes,,,,,,,,,yes,,,,,,,,,,,,,a3ace38e366032d703015e4d3bcbe384,11072862,Q ST NW,1.0,Q,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,11.0,32.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,7.0,Poor,32.0,2022-12-20 05:00:00+00:00,12 (Brick),12,3 (JPCP),6,,0.0,,0.0,,,,,2571.0,2020.0,0.986597575165937,"LINESTRING (-77.024102 38.911139, -77.023968 38.911139)"
988487211,cycleway,14th Street Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ad1c7f83dfceedde71948a26f0adb8,11001402,14TH ST NW,1.0,14TH,ST,14.0,3.0,4.0,2.0,2.0,0.0,0.0,40.0,68.0,BD,2.0,17.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Excellent,87.0,2023-06-05 04:00:00+00:00,3 (JPCP),16+,3 (JPCP),16+,,0.0,,0.0,,,,,14304.0,2020.0,0.9864887767068126,"LINESTRING (-77.032038 38.916891, -77.032038 38.916292)"
777913125,residential,California Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e225f723c5ef457245d88516de0143,11019892,CALIFORNIA ST NW,1.0,CALIFORNIA,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,83.0,2023-02-05 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,,,0.9863617112225082,"LINESTRING (-77.041525 38.917824, -77.041652 38.917825)"
5974756,trunk,Georgia Avenue Northwest,,,no,,30 mph,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944af7d4beccbdedf0e8457b5b5c712d,11040042,GEORGIA AVE NW,1.0,GEORGIA,AVE,14.0,3.0,4.0,2.0,2.0,0.0,0.0,40.0,57.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,30.0,,15.0,,Yes,,,6.0,Good,77.0,2023-06-07 04:00:00+00:00,12 (Brick),10,12 (Brick),10,,0.0,,0.0,,,,,13028.0,2020.0,0.9862749756675747,"LINESTRING (-77.022525 38.924186, -77.022574 38.924526)"
6060283,residential,Johnson Avenue Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d34e2898b873e3130d4b85be16780af,11050242,JOHNSON AVE NW,1.0,JOHNSON,AVE,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Fair,61.0,2023-02-14 05:00:00+00:00,12 (Brick),10,12 (Brick),6,,0.0,,0.0,,,,,,,0.9861750455953255,"LINESTRING (-77.033253 38.914101, -77.033253 38.914038)"
6053552,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004c1064acef09b85a7bd8194e354f60,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),8,,,,0.0,,0.0,,,,,,,0.9859118714703985,"LINESTRING (-77.039665 38.92632, -77.039711 38.926374, -77.039749 38.926413, -77.039811 38.926454)"
1336892076,primary,16th Street Northwest,,,,,,4,,,,share_busway,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6d788012158c921b7b0268a69d0b1a1,11001602,16TH ST NW,1.0,16TH,ST,14.0,3.0,6.0,3.0,3.0,0.0,0.0,60.0,71.0,BD,1.0,10.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,Yes,,,7.0,Excellent,99.0,2023-06-05 04:00:00+00:00,3 (JPCP),9,3 (JPCP),9,,0.0,,0.0,,,L1,,23714.0,2020.0,0.9857904496545038,"LINESTRING (-77.036483 38.923259, -77.036483 38.923316)"
1111546584,secondary,17th Street Northwest,,,yes,,25 mph,1,,,separate,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,733640dfee32f9de1c6bc3ffd0857ba0,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,58.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,0.9857682239335399,"LINESTRING (-77.038487 38.913699, -77.038485 38.913355)"
468437151,trunk,Georgia Avenue Northwest,,,no,,25 mph,2,,,share_busway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9da847a6d5ffd6cb4e59fe17c4d9f55,11040042,GEORGIA AVE NW,1.0,GEORGIA,AVE,14.0,3.0,4.0,2.0,2.0,0.0,0.0,47.0,50.0,BD,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Fair,66.0,2022-12-21 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,L1,L1,13028.0,2020.0,0.9855595682451557,"LINESTRING (-77.021899 38.917768, -77.021899 38.917879)"
353057899,residential,Bryant Street Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd24e62ad93577c5222b917bb3a1b3b4,11018722,BRYANT ST NW,1.0,BRYANT,ST,17.0,5.0,1.0,1.0,0.0,0.0,0.0,14.0,30.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,6.0,Fair,60.0,2023-01-26 05:00:00+00:00,3 (JPCP),6,3 (JPCP),7,,0.0,,0.0,,,,,1780.0,2020.0,0.9855006958547893,"LINESTRING (-77.018134 38.92035, -77.018027 38.920361)"
6061411,residential,Church Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2a543eb0f699da0ca2f86be9a4e58c0,11023402,CHURCH ST NW,1.0,CHURCH,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,0.9853979885148505,"LINESTRING (-77.037954 38.910388, -77.038344 38.91039, -77.038378 38.91039)"
6062406,residential,2nd Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a152530e7ecd73a838530e803dc275e2,11000202,2ND ST NW,1.0,2ND,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,,,0.0,Poor,39.0,2023-01-10 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,0.9853560282595009,"LINESTRING (-77.014749 38.919174, -77.014794 38.919585)"
6057835,residential,U Street Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60199c23c7775744a7e2b18e880f667f,12087232,U ST NE,1.0,U,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,99.0,2023-02-01 05:00:00+00:00,3 (JPCP),7,3 (JPCP),7,,0.0,,0.0,,,,,,,0.9853478752407672,"LINESTRING (-77.006954 38.916992, -77.006544 38.916991)"
662782160,tertiary,R Street Northwest,,,,,25 mph,2,,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56502e2dad88c9051bf44f281242084e,11074162,R ST NW,1.0,R,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,20.0,37.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,51.0,2023-05-21 04:00:00+00:00,12 (Brick),10,12 (Brick),10,,0.0,,0.0,,,,,2206.0,2020.0,0.9853407368661656,"LINESTRING (-77.013061 38.912606, -77.013314 38.91261)"
662782160,tertiary,R Street Northwest,,,,,25 mph,2,,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56502e2dad88c9051bf44f281242084e,11074162,R ST NW,1.0,R,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,20.0,37.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,51.0,2023-05-21 04:00:00+00:00,12 (Brick),10,12 (Brick),10,,0.0,,0.0,,,,,2206.0,2020.0,0.9853397779660173,"LINESTRING (-77.012159 38.912604, -77.012254 38.912608)"
988487216,cycleway,14th Street Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bba5552a35b6dad551182ac9815ba800,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,4.0,2.0,2.0,0.0,0.0,39.0,68.0,BD,2.0,18.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Excellent,88.0,2023-06-05 04:00:00+00:00,3 (JPCP),16+,3 (JPCP),16+,,0.0,,0.0,,,,,14890.0,2020.0,0.9853315086798043,"LINESTRING (-77.031859 38.917008, -77.031844 38.917109, -77.031844 38.917158)"
1049799178,tertiary,13th Street Northwest,,,,,25 mph,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,left|,,,715f749cc8445df5abf65abbd674acd7,11001302,13TH ST NW,1.0,13TH,ST,16.0,4.0,3.0,1.0,1.0,1.0,0.0,36.0,52.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,15.0,,,,,7.0,Poor,43.0,2022-12-19 05:00:00+00:00,3 (JPCP),9,3 (JPCP),9,,0.0,,0.0,,,,,7963.0,2020.0,0.9853195166450065,"LINESTRING (-77.02962 38.917008, -77.029621 38.917124)"
6061441,residential,12th Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cccb469dd02ff01e838c770bb7b1343d,11001202,12TH ST NW,1.0,12TH,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,40.0,BD,3.0,24.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,100.0,2023-02-10 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,0.9852289699062047,"LINESTRING (-77.028085 38.920643, -77.028085 38.920711)"
369725095,residential,University Place Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25130c6283922090cccd05ee27505326,11087752,UNIVERSITY PL NW,1.0,UNIVERSITY,PL,19.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,24.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,91.0,2023-01-27 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,0.985132719184942,"LINESTRING (-77.034078 38.923549, -77.034079 38.923561, -77.034126 38.924023, -77.034153 38.924366, -77.034148 38.924385, -77.034136 38.924401, -77.034106 38.924419)"
6054581,residential,Swann Street Northwest,,,yes,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00bcd0d1cdb026e002761536ebde6f19,11084172,SWANN ST NW,1.0,SWANN,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,32.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Good,85.0,2023-02-14 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,0.9850149216949017,"LINESTRING (-77.041561 38.91484, -77.041662 38.91484)"
29235016,secondary,Q Street Northwest,,designated,yes,,25 mph,1,,,,,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,208f6dd9253fd6fd89411bdae5d5403a,11072862,Q ST NW,1.0,Q,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,11.0,32.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,7.0,Good,77.0,2022-12-20 05:00:00+00:00,12 (Brick),6,12 (Brick),6,,0.0,,0.0,,,,,3573.0,2020.0,0.9846843639052588,"LINESTRING (-77.031952 38.91114, -77.031796 38.91114)"
1163798089,tertiary,Q Street Northwest,,designated,yes,,25 mph,1,,,,,,,,lane,no,yes,,,,,,,,,yes,,,,,,,,,,,,,88ed5d1e61e2ec98a7de256d8979669d,11072862,Q ST NW,1.0,Q,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,11.0,32.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,7.0,Excellent,97.0,2022-12-20 05:00:00+00:00,12 (Brick),6,12 (Brick),6,,0.0,,0.0,,,,,1622.0,2020.0,0.9846157925785388,"LINESTRING (-77.016171 38.911135, -77.01608 38.911135)"
51449912,tertiary,W Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,8c8165ebb25bb2bc0c4efa520a835def,11090152,W ST NW,1.0,W,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Good,75.0,2023-01-11 05:00:00+00:00,3 (JPCP),8,12 (Brick),6,,0.0,,0.0,,,,,,,0.9845170786232676,"LINESTRING (-77.031952 38.919199, -77.031797 38.919199)"
535489061,primary,14th Street Northwest,,,,,25 mph,4,2,2,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dac79cf07377edec460976a3eaf3c84,11001402,14TH ST NW,1.0,14TH,ST,14.0,3.0,4.0,2.0,2.0,0.0,0.0,40.0,70.0,BD,2.0,19.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,6.0,Excellent,97.0,2023-01-15 05:00:00+00:00,3 (JPCP),16+,3 (JPCP),16+,,0.0,,0.0,,,,,14304.0,2020.0,0.9838524967712715,"LINESTRING (-77.031954 38.910137, -77.031955 38.910394)"
275400461,residential,Fairmont Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1239a188d6a4706f05746176f1b8c88,11034582,FAIRMONT ST NW,1.0,FAIRMONT,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,100.0,2023-02-11 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,0.9837788221521128,"LINESTRING (-77.032119 38.924756, -77.032242 38.924756)"
6062555,primary,Florida Avenue Northwest,,,,,25 mph,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57f86c1951c4e9024552a66f8e0aec4,11036722,FLORIDA AVE NW,1.0,FLORIDA,AVE,14.0,3.0,5.0,3.0,2.0,0.0,0.0,50.0,51.0,BD,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,Yes,,,6.0,Excellent,94.0,2023-05-30 04:00:00+00:00,3 (JPCP),8,3 (JPCP),14,,0.0,,0.0,,,,,17136.0,2020.0,0.9837556150344191,"LINESTRING (-77.009662 38.911059, -77.009824 38.91113)"
6062690,tertiary,Kalorama Road Northwest,,,yes,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48d4edb9aad510644491fc7dc4af70b2,11051152,KALORAMA RD NW,1.0,KALORAMA,RD,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,32.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),6,3 (JPCP),10,,0.0,,0.0,,,,,,,0.9832054384955305,"LINESTRING (-77.038789 38.921409, -77.038886 38.921353)"
483241819,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e9617d17960c8ba57dd60913f1adf3,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,22.0,31.0,BD,1.0,8.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,52.0,2023-01-24 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,7520.0,2020.0,0.9831081096701327,"LINESTRING (-77.012152 38.912004, -77.012159 38.912122)"
1039689513,residential,Howard Place Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d081acd9041150faa563fd5dd1ee3fa,11046672,HOWARD PL NW,1.0,HOWARD,PL,19.0,7.0,1.0,0.0,0.0,1.0,0.0,14.0,22.0,BD,1.0,8.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,,,0.9830749909808303,"LINESTRING (-77.018347 38.922735, -77.018469 38.922712)"
1320343860,primary,Florida Avenue Northwest,,,,,25 mph,4,2,2,,,,,,,,,,no,,,,,,,,,,,,,,,,through|through;right,,,,bf1b13f9e1e2c54f1d6fcf4990d3da34,11036722,FLORIDA AVE NW,1.0,FLORIDA,AVE,14.0,3.0,4.0,2.0,2.0,0.0,0.0,40.0,57.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,6.0,Excellent,99.0,2023-02-07 05:00:00+00:00,12 (Brick),13,12 (Brick),10,,0.0,,0.0,,,,,20256.0,2020.0,0.9830002587592829,"LINESTRING (-77.022946 38.916724, -77.022999 38.916746, -77.023052 38.916768)"
421948773,primary,16th Street Northwest,,,no,,25 mph,4,,,,,,,,share_busway,,,,,,,,,,,,,,,,,,,,,,,,3d64ab0a778cec74c8eaf72a530c14b2,11001602,16TH ST NW,1.0,16TH,ST,14.0,3.0,5.0,1.0,4.0,0.0,0.0,54.0,77.0,BD,2.0,22.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,Yes,,,7.0,Excellent,100.0,2022-12-20 05:00:00+00:00,3 (JPCP),14,3 (JPCP),7,,0.0,,0.0,,,,L2,19082.0,2020.0,0.9829889434121266,"LINESTRING (-77.036503 38.916901, -77.036504 38.917012)"
1408779256,secondary,R Street Northwest,,designated,yes,,25 mph,1,,,,,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,307a4d0ddcf52dd5231e9787b81433bd,11074162,R ST NW,1.0,R,ST,16.0,4.0,1.0,0.0,1.0,0.0,0.0,10.0,31.0,OB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,25.0,,15.0,,,,,7.0,Fair,59.0,2023-02-01 05:00:00+00:00,12 (Brick),6,12 (Brick),6,,0.0,,0.0,,,,,4625.0,2020.0,0.9828815247985256,"LINESTRING (-77.027038 38.912608, -77.027178 38.912608)"
382852370,tertiary,13th Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47339b9f72d7a45f6a19a8bc354e6fa2,11001302,13TH ST NW,1.0,13TH,ST,16.0,4.0,2.0,1.0,1.0,0.0,0.0,26.0,43.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,15.0,,Yes,,,7.0,Excellent,100.0,2022-12-19 05:00:00+00:00,12 (Brick),9,3 (JPCP),9,,0.0,,0.0,,,,,7963.0,2020.0,0.9828571349865659,"LINESTRING (-77.029622 38.914031, -77.029623 38.914101)"
109419946,residential,Belmont Street Northwest,,,yes,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acb61e61426ab6a83a5eb2147fe0799f,11015012,BELMONT ST NW,1.0,BELMONT,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,16.0,32.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Poor,35.0,2022-11-08 05:00:00+00:00,3 (JPCP),8,3 (JPCP),10,,0.0,,0.0,,,,,,,0.9828356931433104,"LINESTRING (-77.037946 38.9199, -77.037966 38.919879, -77.03808 38.919772, -77.038116 38.919741, -77.038155 38.919713, -77.038197 38.919687, -77.038242 38.919664, -77.038272 38.919652, -77.038305 38.919644, -77.038339 38.919639, -77.038373 38.919639, -77.038416 38.919645, -77.038458 38.919656, -77.038497 38.919672, -77.038521 38.919687, -77.03853 38.919694)"
296359781,tertiary,1st Street Northwest,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f4522b490d82147c688937a0f5c267d,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,22.0,31.0,BD,1.0,8.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,41.0,2023-01-24 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,7520.0,2020.0,0.9828009932347676,"LINESTRING (-77.01215 38.91105, -77.012152 38.911131)"
275400463,tertiary,Euclid Street Northwest,,,,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493b31a3067d58a89d83e49f17105ea2,11033862,EUCLID ST NW,1.0,EUCLID,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,,,,7.0,Poor,46.0,2023-01-14 05:00:00+00:00,3 (JPCP),6,3 (JPCP),10,,0.0,,0.0,,,,,3142.0,2020.0,0.9827383956239925,"LINESTRING (-77.027038 38.923767, -77.027089 38.923763, -77.027107 38.923762, -77.027154 38.92376)"
1405282445,residential,Olmsted Court Northwest,,,no,,15 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506580c4f84f033e5e68aafd97f6366,11067162,OLMSTED CT NW,1.0,OLMSTED,CT,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,??,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,0.9826103570731645,"LINESTRING (-77.010821 38.924282, -77.010812 38.925328)"
520472520,tertiary,T Street Northwest,,designated,yes,,,1,,,,no,,,,lane,no,yes,,,,,,,,,yes,,,,,,,,,,,,,c2f1dc24786e408d0c2872ae06582624,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Fair,57.0,2023-01-26 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,,,0.9824570947932492,"LINESTRING (-77.04175 38.915587, -77.041658 38.915587)"
1351544745,residential,S Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a268be747eb9f6b4afe8b70db8a47359,11077672,S ST NW,1.0,S,ST,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,15.0,,,"NEW - east-west non-arterial two, way connection, no buses",,0.0,Excellent,97.0,2023-06-07 04:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,0.9823009077301775,"LINESTRING (-77.043428 38.9141, -77.043519 38.9141)"
